strategy,optimizer,asset,asset_class,frequency,iteration,candidate_id,params_json,train_net_sharpe,train_gross_sharpe,train_sharpe,train_net_return,train_return,train_volatility,train_max_drawdown,train_trade_count,train_total_cost,train_turnover,cost_bps,valid
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,4,37,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.01355}",3.885599,4.521506,3.885599,27.590691,27.590691,62.294038,-13.121797,359,5080.415633,0.020057,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,4,38,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013394}",3.885599,4.521107,3.885599,27.263837,27.263837,61.576892,-12.976503,359,5009.432779,0.019777,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,4,39,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013451}",3.885599,4.521253,3.885599,27.383249,27.383249,61.838926,-13.029607,359,5035.332951,0.019879,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,4,40,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013589}",3.885599,4.521606,3.885599,27.672424,27.672424,62.473324,-13.158099,359,5098.209717,0.020127,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,41,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013304}",3.8856,4.520876,3.8856,27.075326,27.075326,61.163153,-12.892616,359,4968.621782,0.019616,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,42,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013553}",3.885599,4.521514,3.885599,27.596978,27.596978,62.307829,-13.12459,359,5081.783721,0.020062,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,43,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013471}",3.885599,4.521304,3.885599,27.425153,27.425153,61.930868,-13.048236,359,5044.430517,0.019915,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,44,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013385}",3.885599,4.521084,3.885599,27.244984,27.244984,61.535518,-12.968116,359,5005.347051,0.019761,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,45,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013518}",3.885599,4.521425,3.885599,27.523633,27.523633,62.146931,-13.092004,359,5065.829817,0.019999,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,46,"{""ema_period"": 102, ""entry_interval"": 31, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013457}",3.885599,4.521268,3.885599,27.39582,27.39582,61.866508,-13.035196,359,5038.061687,0.01989,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,47,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.01332}",3.8856,4.520917,3.8856,27.108836,27.108836,61.236707,-12.907533,359,4975.869556,0.019644,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,5,48,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013497}",3.885599,4.521371,3.885599,27.47963,27.47963,62.050392,-13.07245,359,5056.264955,0.019962,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,49,"{""ema_period"": 102, ""entry_interval"": 31, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013265}",3.8856,4.520775,3.8856,26.993652,26.993652,60.983866,-12.856251,359,4950.968939,0.019546,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,50,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013374}",3.885599,4.521055,3.885599,27.221942,27.221942,61.48495,-12.957865,359,5000.354781,0.019741,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,51,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.01326}",3.8856,4.520762,3.8856,26.983181,26.983181,60.960881,-12.851589,359,4948.707149,0.019537,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,52,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013488}",3.885599,4.521348,3.885599,27.460772,27.460772,62.009018,-13.064068,359,5052.167446,0.019945,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,53,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013321}",3.8856,4.520919,3.8856,27.11093,27.11093,61.241304,-12.908465,359,4976.32265,0.019646,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,54,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013391}",3.885599,4.521099,3.885599,27.257553,27.257553,61.5631,-12.973707,359,5008.070755,0.019771,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,55,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013227}",3.8856,4.520677,3.8856,26.914079,26.914079,60.809177,-12.820811,359,4933.787286,0.019478,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,6,56,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013239}",3.8856,4.520708,3.8856,26.939207,26.939207,60.864342,-12.832003,359,4939.211093,0.019499,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,57,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013196}",3.8856,4.520597,3.8856,26.849171,26.849171,60.666667,-12.791892,359,4919.78423,0.019423,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,58,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013108}",3.8856,4.52037,3.8856,26.664944,26.664944,60.262122,-12.709773,359,4880.099945,0.019266,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,59,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013271}",3.8856,4.520791,3.8856,27.006216,27.006216,61.011449,-12.861847,359,4953.683505,0.019557,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,60,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013225}",3.8856,4.520672,3.8856,26.909892,26.909892,60.799982,-12.818945,359,4932.883495,0.019474,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,61,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013156}",3.8856,4.520494,3.8856,26.765426,26.765426,60.482783,-12.754571,359,4901.733762,0.019351,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,62,"{""ema_period"": 102, ""entry_interval"": 31, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013262}",3.8856,4.520767,3.8856,26.987369,26.987369,60.970075,-12.853454,359,4949.611827,0.019541,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,63,"{""ema_period"": 101, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013408}",3.885599,4.521143,3.885599,27.293165,27.293165,61.641251,-12.989547,359,5015.7904,0.019802,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AAPL,equities,15min,7,64,"{""ema_period"": 102, ""entry_interval"": 32, ""exit_confirmation_bars"": 4, ""exit_interval"": 7, ""lookback"": 14, ""vol_target"": 0.013272}",3.8856,4.520793,3.8856,27.008311,27.008311,61.016046,-12.862779,359,4954.135978,0.019558,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,1,"{""ema_period"": 48, ""entry_interval"": 38, ""exit_confirmation_bars"": 1, ""exit_interval"": 11, ""lookback"": 16, ""vol_target"": 0.009704}",2.39203,3.106662,2.39203,24.00939,24.00939,56.789209,-19.58673,589,8320.824496,0.03285,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,2,"{""ema_period"": 131, ""entry_interval"": 30, ""exit_confirmation_bars"": 6, ""exit_interval"": 1, ""lookback"": 15, ""vol_target"": 0.016869}",3.027875,3.620429,3.027875,62.468915,62.468915,119.720057,-25.619983,547,16715.767215,0.065992,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,3,"{""ema_period"": 62, ""entry_interval"": 35, ""exit_confirmation_bars"": 5, ""exit_interval"": 1, ""lookback"": 14, ""vol_target"": 0.03116}",1.391956,2.084691,1.391956,13.461454,13.461454,203.497211,-66.124427,524,27993.561875,0.110515,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,4,"{""ema_period"": 94, ""entry_interval"": 28, ""exit_confirmation_bars"": 6, ""exit_interval"": 1, ""lookback"": 19, ""vol_target"": 0.019506}",1.227196,1.818478,1.227196,10.586383,10.586383,155.186771,-49.687208,472,15159.556032,0.059848,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,5,"{""ema_period"": 117, ""entry_interval"": 36, ""exit_confirmation_bars"": 5, ""exit_interval"": 7, ""lookback"": 12, ""vol_target"": 0.016514}",1.354711,1.870485,1.354711,10.770839,10.770839,137.350629,-53.294293,363,8771.11377,0.034627,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,6,"{""ema_period"": 145, ""entry_interval"": 24, ""exit_confirmation_bars"": 5, ""exit_interval"": 1, ""lookback"": 26, ""vol_target"": 0.015976}",0.297305,0.908584,0.297305,-6.186976,-6.186976,129.249226,-47.542616,468,11525.995891,0.045503,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,7,"{""ema_period"": 122, ""entry_interval"": 21, ""exit_confirmation_bars"": 5, ""exit_interval"": 9, ""lookback"": 13, ""vol_target"": 0.011682}",1.02601,1.572343,1.02601,7.167277,7.167277,87.935297,-29.926122,439,6884.475059,0.027179,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,0,8,"{""ema_period"": 109, ""entry_interval"": 31, ""exit_confirmation_bars"": 6, ""exit_interval"": 6, ""lookback"": 10, ""vol_target"": 0.022298}",1.934812,2.461401,1.934812,26.968599,26.968599,166.116463,-51.354543,422,14091.67422,0.055632,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,9,"{""ema_period"": 92, ""entry_interval"": 33, ""exit_confirmation_bars"": 5, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020607}",1.695656,2.22872,1.695656,17.91489,17.91489,176.595763,-53.255112,373,12818.759475,0.050607,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,10,"{""ema_period"": 81, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.020388}",2.540103,3.240327,2.540103,48.069993,48.069993,127.878174,-35.340128,527,19410.050226,0.076629,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,11,"{""ema_period"": 75, ""entry_interval"": 35, ""exit_confirmation_bars"": 3, ""exit_interval"": 6, ""lookback"": 14, ""vol_target"": 0.018453}",1.712413,2.35053,1.712413,23.418088,23.418088,121.729023,-38.707542,511,14448.855458,0.057042,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,12,"{""ema_period"": 83, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.02006}",2.372059,3.075252,2.372059,42.48963,42.48963,125.73332,-35.748237,527,18686.516567,0.073772,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,13,"{""ema_period"": 84, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 6, ""lookback"": 14, ""vol_target"": 0.01813}",1.210437,1.831952,1.210437,11.226902,11.226902,127.15117,-39.67472,476,12928.153592,0.051039,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,14,"{""ema_period"": 90, ""entry_interval"": 33, ""exit_confirmation_bars"": 5, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.021119}",1.931117,2.461827,1.931117,23.809737,23.809737,181.700735,-54.264351,374,13644.230582,0.053866,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,15,"{""ema_period"": 82, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 6, ""lookback"": 14, ""vol_target"": 0.017998}",1.307495,1.926807,1.307495,13.26012,13.26012,126.23866,-38.614165,477,12942.46526,0.051095,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,1,16,"{""ema_period"": 91, ""entry_interval"": 33, ""exit_confirmation_bars"": 5, ""exit_interval"": 4, ""lookback"": 13, ""vol_target"": 0.021014}",1.911093,2.426176,1.911093,22.933669,22.933669,180.216915,-56.074237,369,12853.690507,0.050745,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,17,"{""ema_period"": 85, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.020518}",2.314141,3.017133,2.314141,41.54391,41.54391,128.670957,-36.747431,527,19089.700241,0.075364,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,18,"{""ema_period"": 86, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.02073}",2.355199,3.057496,2.355199,43.01188,43.01188,130.107074,-36.587014,526,19393.914441,0.076565,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,19,"{""ema_period"": 88, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020641}",3.414865,3.912836,3.414865,68.817743,68.817743,168.500887,-44.587318,395,14826.694287,0.058534,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,20,"{""ema_period"": 86, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.020541}",2.3552,3.057048,2.3552,42.716357,42.716357,128.921006,-36.277367,526,19158.920378,0.075637,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,21,"{""ema_period"": 86, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.020514}",2.3552,3.056983,2.3552,42.673935,42.673935,128.751568,-36.233078,526,19125.436165,0.075505,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,22,"{""ema_period"": 88, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020778}",3.414864,3.912775,3.414864,69.215419,69.215419,169.619134,-44.809993,395,14959.277284,0.059058,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,23,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020813}",3.503376,3.998262,3.503376,72.590238,72.590238,169.756849,-44.86675,396,15070.810691,0.059498,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,2,24,"{""ema_period"": 89, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.020977}",2.34867,3.052221,2.34867,42.981505,42.981505,131.981356,-36.454108,523,19634.632066,0.077515,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,25,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020676}",3.503376,3.998347,3.503376,72.16375,72.16375,168.639577,-44.644283,396,14937.202197,0.05897,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,26,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020641}",3.503376,3.998369,3.503376,72.054554,72.054554,168.354142,-44.587318,396,14903.138552,0.058836,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,27,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020748}",3.503376,3.998303,3.503376,72.388076,72.388076,169.226757,-44.761301,396,15007.365483,0.059247,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,28,"{""ema_period"": 88, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020808}",3.414864,3.912761,3.414864,69.302292,69.302292,169.864005,-44.858645,395,14988.367439,0.059172,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,29,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 5, ""lookback"": 14, ""vol_target"": 0.02061}",2.369937,3.070996,2.369937,43.194227,43.194227,129.475237,-36.225841,525,19230.036055,0.075918,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,30,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020686}",3.503376,3.998341,3.503376,72.194931,72.194931,168.72113,-44.660549,396,14946.939896,0.059009,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,31,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020699}",3.503376,3.998333,3.503376,72.235454,72.235454,168.827148,-44.681688,396,14959.60238,0.059059,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,3,32,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020569}",3.503376,3.998413,3.503376,71.82962,71.82962,167.766961,-44.469964,396,14833.154363,0.05856,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,33,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020549}",3.503376,3.998425,3.503376,71.767066,71.767066,167.603855,-44.437325,396,14813.735725,0.058483,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,34,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020722}",3.503376,3.998319,3.503376,72.307117,72.307117,169.01472,-44.719071,396,14982.014852,0.059147,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,35,"{""ema_period"": 86, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020624}",3.503376,3.998379,3.503376,72.001482,72.001482,168.215502,-44.55963,396,14886.60363,0.058771,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,36,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020702}",3.503376,3.998331,3.503376,72.244804,72.244804,168.851614,-44.686566,396,14962.525049,0.05907,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,37,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020612}",3.503376,3.998387,3.503376,71.964005,71.964005,168.117639,-44.540077,396,14874.935968,0.058725,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,38,"{""ema_period"": 88, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020774}",3.414864,3.912777,3.414864,69.20383,69.20383,169.586485,-44.803503,395,14955.400153,0.059042,1.0,True
Strategy4 / EMA + Confirmation,CMA-ES,AMZN,equities,15min,4,39,"{""ema_period"": 87, ""entry_interval"": 34, ""exit_confirmation_bars"": 4, ""exit_interval"": 4, ""lookback"": 14, ""vol_target"": 0.020684}",3.503376,3.998342,3.503376,72.188695,72.188695,168.704819,-44.657296,396,14944.992171,0.059001,1.0,True
